t_sim_s,step,iteration,x,y,z,true_gas_ppm,measured_gas_ppm,sensor_mode,seed
0.200000,1,1060,-0.5000,-2.5000,0.3000,0.335313,0.000000,asymmetric,3
0.400000,2,1061,-0.5000,-2.5000,0.3000,0.347576,0.000000,asymmetric,3
0.600000,3,1062,-0.5000,-2.5000,0.3000,0.365490,0.051477,asymmetric,3
0.800000,4,1063,-0.5000,-2.5000,0.3000,0.372732,0.096933,asymmetric,3
1.000000,5,1064,-0.5000,-2.5000,0.3000,0.365980,0.138162,asymmetric,3
1.200000,6,1065,-0.5000,-2.5000,0.3000,0.367786,0.174173,asymmetric,3
1.400000,7,1066,-0.5000,-2.5000,0.3000,0.354414,0.203619,asymmetric,3
1.600000,8,1067,-0.5000,-2.5000,0.3000,0.338001,0.228821,asymmetric,3
1.800000,9,1068,-0.5000,-2.5000,0.3000,0.332069,0.248102,asymmetric,3
2.000000,10,1069,-0.5000,-2.5000,0.3000,0.330687,0.261903,asymmetric,3
2.200000,11,1070,-0.5000,-2.5000,0.3000,0.337228,0.272675,asymmetric,3
2.400000,12,1071,-0.5000,-2.5000,0.3000,0.349878,0.281581,asymmetric,3
2.600000,13,1072,-0.5000,-2.5000,0.3000,0.375630,0.290124,asymmetric,3
2.800000,14,1073,-0.5000,-2.5000,0.3000,0.390955,0.299297,asymmetric,3
3.000000,15,1074,-0.5000,-2.5000,0.3000,0.405856,0.311016,asymmetric,3
3.200000,16,1075,-0.5000,-2.5000,0.3000,0.421619,0.323288,asymmetric,3
3.400000,17,1076,-0.5000,-2.5000,0.3000,0.420300,0.335963,asymmetric,3
3.600000,18,1077,-0.5000,-2.5000,0.3000,0.425201,0.349113,asymmetric,3
3.800000,19,1078,-0.5000,-2.5000,0.3000,0.421124,0.360042,asymmetric,3
4.000000,20,1079,-0.5000,-2.5000,0.3000,0.425042,0.370045,asymmetric,3
4.200000,21,1080,-0.5000,-2.5000,0.3000,0.425777,0.377886,asymmetric,3
4.400000,22,1081,-0.5000,-2.5000,0.3000,0.429832,0.385126,asymmetric,3
4.600000,23,1082,-0.5000,-2.5000,0.3000,0.428169,0.391366,asymmetric,3
4.800000,24,1083,-0.5000,-2.5000,0.3000,0.437278,0.397271,asymmetric,3
5.000000,25,1084,-0.5000,-2.5000,0.3000,0.430788,0.402015,asymmetric,3
5.200000,26,1085,-0.5000,-2.5000,0.3000,0.427331,0.407428,asymmetric,3
5.400000,27,1086,-0.5000,-2.5000,0.3000,0.416830,0.411014,asymmetric,3
5.600000,28,1087,-0.5000,-2.5000,0.3000,0.407781,0.413519,asymmetric,3
5.800000,29,1088,-0.5000,-2.5000,0.3000,0.402040,0.414027,asymmetric,3
6.000000,30,1089,-0.5000,-2.5000,0.3000,0.391581,0.413069,asymmetric,3
6.200000,31,1090,-0.5000,-2.5000,0.3000,0.390779,0.411375,asymmetric,3
6.400000,32,1091,-0.5000,-2.5000,0.3000,0.400355,0.408337,asymmetric,3
6.600000,33,1092,-0.5000,-2.5000,0.3000,0.408292,0.405641,asymmetric,3
6.800000,34,1093,-0.5000,-2.5000,0.3000,0.416920,0.404830,asymmetric,3
7.000000,35,1094,-0.5000,-2.5000,0.3000,0.422753,0.405361,asymmetric,3
7.200000,36,1095,-0.5000,-2.5000,0.3000,0.419970,0.407136,asymmetric,3
7.400000,37,1096,-0.5000,-2.5000,0.3000,0.415513,0.409533,asymmetric,3
7.600000,38,1097,-0.5000,-2.5000,0.3000,0.432262,0.411136,asymmetric,3
7.800000,39,1098,-0.5000,-2.5000,0.3000,0.444865,0.411808,asymmetric,3
8.000000,40,1099,-0.5000,-2.5000,0.3000,0.449820,0.414948,asymmetric,3
8.200000,41,1100,-0.5000,-2.5000,0.3000,0.439702,0.419541,asymmetric,3
8.400000,42,1101,-0.5000,-2.5000,0.3000,0.433779,0.424189,asymmetric,3
8.600000,43,1102,-0.5000,-2.5000,0.3000,0.425654,0.426571,asymmetric,3
8.800000,44,1103,-0.5000,-2.5000,0.3000,0.419426,0.427677,asymmetric,3
