t_sim_s,step,x,y,z,yaw,vx,vy,vz,wind_id,baseline_angle_deg,baseline_length_m
0.0,1,0.7572698593139648,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
0.2,2,0.6872698593139648,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
0.4,3,0.6172698593139649,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
0.6000000000000001,4,0.5472698593139649,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
0.8,5,0.4772698593139648,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
1.0,6,0.40726985931396475,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
1.2000000000000002,7,0.3372698593139649,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
1.4000000000000001,8,0.26726985931396485,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
1.6,9,0.197269859313965,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
1.8,10,0.12726985931396495,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
2.0,11,0.05726985931396489,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
2.2,12,-0.012730140686035174,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
2.4000000000000004,13,-0.08273014068603524,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
2.6,14,-0.15273014068603508,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
2.8000000000000003,15,-0.22273014068603514,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
3.0,16,-0.292730140686035,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
3.2,17,-0.36273014068603504,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
3.4000000000000004,18,-0.4327301406860351,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
3.6,19,-0.5027301406860352,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
3.8000000000000003,20,-0.5727301406860352,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
4.0,21,-0.6427301406860351,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
4.2,22,-0.7127301406860351,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
4.4,23,-0.7827301406860352,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
4.6000000000000005,24,-0.8527301406860353,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
4.800000000000001,25,-0.9227301406860353,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
5.0,26,-0.9927301406860352,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
5.2,27,-1.062730140686035,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
5.4,28,-1.132730140686035,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
5.6000000000000005,29,-1.1389249341452123,3.151964301960594,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,5,2.0
5.800000000000001,30,-1.127537989065675,2.995471867041321,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,10,2.0
6.0,31,-1.127537989065675,2.925471867041322,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,10,2.0
