candidate_id,cell_index,grid_i,grid_j,x,y,measured_probability,measured_confidence,simulated_hit_probability,absolute_residual
quadtree_28_27_1_1,30,1,1,-7.1000003814697266,-7.4300003051757812,0.099999685828489393,1,0,0.099999685828489393
quadtree_28_27_1_1,31,2,1,-6.8000001907348633,-7.4300003051757812,0.099999685828489393,0.99999996862044538,0,0.099999685828489393
quadtree_28_27_1_1,32,3,1,-6.5,-7.4300003051757812,0.099999685828489393,0.041921624445660499,0,0.099999685828489393
quadtree_28_27_1_1,33,4,1,-6.2000002861022949,-7.4300003051757812,0.099999685828489393,2.3331362926093391e-06,0,0.099999685828489393
quadtree_28_27_1_1,34,5,1,-5.9000000953674316,-7.4300003051757812,0.099999685828489393,2.0471159101198566e-08,0,0.099999685828489393
quadtree_28_27_1_1,35,6,1,-5.6000003814697266,-7.4300003051757812,0.099999685828489393,6.815970010620731e-11,0,0.099999685828489393
quadtree_28_27_1_1,36,7,1,-5.3000001907348633,-7.4300003051757812,0.099999685828489393,5.8841820305133297e-15,0,0.099999685828489393
quadtree_28_27_1_1,59,1,2,-7.1000003814697266,-7.130000114440918,0.099999685828489393,0.99999996862044538,0,0.099999685828489393
quadtree_28_27_1_1,60,2,2,-6.8000001907348633,-7.130000114440918,0.099999685828489393,0.90349936322043489,0,0.099999685828489393
quadtree_28_27_1_1,61,3,2,-6.5,-7.130000114440918,0.099999685828489393,0.00693085738650423,0,0.099999685828489393
quadtree_28_27_1_1,62,4,2,-6.2000002861022949,-7.130000114440918,0.099999685828489393,0.0085286596610799625,0,0.099999685828489393
quadtree_28_27_1_1,63,5,2,-5.9000000953674316,-7.130000114440918,0.099999685828489393,0.0011584929845380731,0,0.099999685828489393
quadtree_28_27_1_1,64,6,2,-5.6000003814697266,-7.130000114440918,0.099999685828489393,2.8732799562947164e-06,0,0.099999685828489393
quadtree_28_27_1_1,65,7,2,-5.3000001907348633,-7.130000114440918,0.099999685828489393,6.815970010620731e-11,0,0.099999685828489393
