t_sim_s,step,x,y,z,yaw,vx,vy,vz,wind_id,baseline_angle_deg,baseline_length_m
0.0,1,-3.1015493288397034,-3.7668057815808162,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,75,2.0
0.2,2,-3.1015493288397034,-3.836805781580816,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,75,2.0
0.4,3,-3.1015493288397034,-3.9068057815808164,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,75,2.0
0.6000000000000001,4,-3.1015493288397034,-3.976805781580816,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,75,2.0
0.8,5,-3.1015493288397034,-4.046805781580816,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,75,2.0
1.0,6,-3.1015493288397034,-4.116805781580816,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,75,2.0
1.2000000000000002,7,-3.1015493288397034,-4.186805781580817,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,75,2.0
1.4000000000000001,8,-3.1847504270628515,-4.230572576077656,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,70,2.0
1.6,9,-3.3427302837371826,-4.226905359076187,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,60,2.0
1.8,10,-3.4163067200882287,-4.25003199958074,0.4,-1.5707963267948966,0.0,-0.3499999999999999,0.0,W_fast,55,2.0
2.0,11,-3.54983706492373,-4.207986736478296,0.4,-1.5707963267948966,0.0,-0.3499999999999999,0.0,W_fast,45,2.0
2.2,12,-3.6087747268561605,-4.213667564978287,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,40,2.0
2.4000000000000004,13,-3.6618823280261745,-4.214456391642794,0.4,-1.5707963267948966,0.0,-0.3499999999999999,0.0,W_fast,35,2.0
2.6,14,-3.7087556875216214,-4.210879955291748,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,30,2.0
2.8000000000000003,15,-3.7490380707738327,-4.203498217032448,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,25,2.0
3.0,16,-3.782422904523091,-4.192900098617416,0.4,-1.5707963267948966,0.0,-0.3499999999999999,0.0,W_fast,20,2.0
3.2,17,-3.808656110026251,-4.179699000394269,0.4,-1.5707963267948966,0.0,-0.3499999999999999,0.0,W_fast,15,2.0
3.4000000000000004,18,-3.808656110026251,-4.249699000394269,0.4,-1.5707963267948966,0.0,-0.3499999999999999,0.0,W_fast,15,2.0
3.6,19,-3.8275380367493907,-4.234528132958678,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,10,2.0
3.8000000000000003,20,-3.838924981828928,-4.218035698039406,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,5,2.0
4.0,21,-3.8427302837371826,-4.200879955291748,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,0,2.0
4.2,22,-3.9127301883697507,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
4.4,23,-3.982730188369751,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
4.6000000000000005,24,-4.052730188369751,-4.20088005065918,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0,W_fast,0,2.0
4.800000000000001,25,-4.122730188369751,-4.20088005065918,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0,W_fast,0,2.0
5.0,26,-4.192730188369751,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
5.2,27,-4.262730188369751,-4.20088005065918,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0,W_fast,0,2.0
5.4,28,-4.332730188369751,-4.20088005065918,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0,W_fast,0,2.0
5.6000000000000005,29,-4.402730188369751,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
5.800000000000001,30,-4.472730188369751,-4.20088005065918,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0,W_fast,0,2.0
6.0,31,-4.542730188369751,-4.20088005065918,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0,W_fast,0,2.0
6.2,32,-4.612730188369751,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
6.4,33,-4.682730188369751,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
6.6000000000000005,34,-4.7527301883697515,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
6.800000000000001,35,-4.822730188369751,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
7.0,36,-4.89273018836975,-4.20088005065918,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0,W_fast,0,2.0
7.2,37,-4.9627301883697506,-4.20088005065918,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0,W_fast,0,2.0
7.4,38,-5.032730188369751,-4.20088005065918,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0,W_fast,0,2.0
7.6000000000000005,39,-5.102730188369751,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
7.800000000000001,40,-5.1727301883697505,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
8.0,41,-5.242730140686035,-4.200880002975464,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,0,2.0
8.200000000000001,42,-5.2389248387777805,-4.218035745723122,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,5,2.0
8.4,43,-5.227537893698243,-4.2345281806423944,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,10,2.0
8.6,44,-5.208655966975104,-4.249699048077985,0.4,1.5707963267948966,0.0,0.3499999999999999,0.0,W_fast,15,2.0
8.8,45,-5.208655966975104,-4.1796990480779845,0.4,1.5707963267948966,0.0,0.3499999999999999,0.0,W_fast,15,2.0
9.0,46,-5.232422856839376,-4.242900241668564,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,20,2.0
9.200000000000001,47,-5.282422666104512,-4.222900050933701,0.4,1.5707963267948966,0.0,0.3499999999999999,0.0,W_fast,20,2.0
9.4,48,-5.249037832355254,-4.2334981693487315,0.4,1.5707963267948966,0.0,0.3499999999999999,0.0,W_fast,25,2.0
9.600000000000001,49,-5.208755449103042,-4.240879907608032,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,30,2.0
9.8,50,-5.161882089607595,-4.244456343959078,0.4,1.5707963267948966,0.0,0.3499999999999999,0.0,W_fast,35,2.0
10.0,51,-5.108774488437581,-4.243667517294572,0.4,1.5707963267948966,0.0,0.3499999999999999,0.0,W_fast,40,2.0
10.200000000000001,52,-5.178774488437582,-4.243667517294572,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,40,2.0
10.4,53,-5.208774869907308,-4.203667898764298,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,40,2.0
10.600000000000001,54,-5.159836921872584,-4.207986784162012,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,45,2.0
10.8,55,-5.229836921872582,-4.207986784162012,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,45,2.0
11.0,56,-5.185517941107438,-4.216924636829305,0.4,1.5707963267948966,0.0,0.3499999999999999,0.0,W_fast,50,2.0
11.200000000000001,57,-5.136306433985934,-4.220031904213308,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,55,2.0
11.4,58,-5.206306433985934,-4.220031904213308,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,55,2.0
11.600000000000001,59,-5.065348497794166,-4.247187885379545,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,65,2.0
11.8,60,-5.014750236327988,-4.240572576077656,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,70,2.0
12.0,61,-5.084750236327987,-4.240572576077656,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,70,2.0
12.200000000000001,62,-5.154750236327988,-4.240572576077656,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,70,2.0
12.4,63,-5.224750236327988,-4.240572576077656,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,70,2.0
12.600000000000001,64,-5.2847505701139985,-4.230572909863667,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,70,2.0
12.8,65,-5.201549471890851,-4.186806115366828,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,75,2.0
13.0,66,-5.2515492334722715,-4.166805876948248,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,75,2.0
13.200000000000001,67,-5.236378366036681,-4.185687803671388,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,80,2.0
13.4,68,-5.219885931117409,-4.197074748750925,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,85,2.0
13.600000000000001,69,-5.229885978801125,-4.137074796434641,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,85,2.0
13.8,70,-5.229885978801125,-4.067074796434641,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,85,2.0
14.0,71,-5.229885978801125,-3.9970747964346414,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,85,2.0
14.200000000000001,72,-5.229885978801125,-3.927074796434641,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,85,2.0
14.4,73,-5.229885978801125,-3.857074796434641,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,85,2.0
14.600000000000001,74,-5.229885978801125,-3.7870747964346405,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,85,2.0
14.8,75,-5.142730236053467,-3.720880098342896,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,90,2.0
15.0,76,-5.142730236053467,-3.6508800983428955,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,90,2.0
15.200000000000001,77,-5.142730236053467,-3.5808800983428952,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,90,2.0
15.4,78,-5.142730236053467,-3.510880098342896,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,90,2.0
15.600000000000001,79,-5.142730236053467,-3.4408800983428955,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,90,2.0
15.8,80,-5.142730236053467,-3.3708800983428953,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,90,2.0
16.0,81,-5.142730236053467,-3.300880098342896,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,90,2.0
16.2,82,-5.055574493305809,-3.227074796434642,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,95,2.0
16.400000000000002,83,-4.929082106070252,-3.185687803671388,0.4,0.0,0.35,0.0,0.0,W_fast,100,2.0
16.6,84,-4.869082153753968,-3.195687851355104,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,100,2.0
16.8,85,-5.042730331420898,-3.2808800983428954,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,90,2.0
17.0,86,-5.042730331420898,-3.350880098342895,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,90,2.0
17.2,87,-5.042730331420898,-3.420880098342895,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,90,2.0
17.400000000000002,88,-5.042730331420898,-3.4908800983428963,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,90,2.0
17.6,89,-5.2163785090878285,-3.545687851355104,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,80,2.0
17.8,90,-5.2163785090878285,-3.615687851355103,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,80,2.0
18.0,91,-5.2163785090878285,-3.6856878513551035,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,80,2.0
18.2,92,-5.2163785090878285,-3.755687851355103,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,80,2.0
18.400000000000002,93,-5.2163785090878285,-3.825687851355104,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,80,2.0
18.6,94,-5.2163785090878285,-3.8956878513551034,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,80,2.0
18.8,95,-5.2163785090878285,-3.9656878513551037,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,80,2.0
19.0,96,-5.2163785090878285,-4.035687851355103,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,80,2.0
19.200000000000003,97,-5.281549424207134,-4.06680597231568,0.4,0.0,0.35,0.0,0.0,W_fast,75,2.0
19.400000000000002,98,-5.211549424207135,-4.06680597231568,0.4,0.0,0.35,0.0,0.0,W_fast,75,2.0
19.6,99,-5.201549471890851,-4.006805924631964,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,75,2.0
19.8,100,-5.201549471890851,-3.936805924631964,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,75,2.0
20.0,101,-5.201549471890851,-3.8668059246319637,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,75,2.0
20.200000000000003,102,-5.201549471890851,-3.7968059246319634,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,75,2.0
20.400000000000002,103,-5.201549471890851,-3.726805924631963,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,75,2.0
