t_sim_s,step,x,y,z,yaw,vx,vy,vz,wind_id,baseline_angle_deg,baseline_length_m
0.0,1,-2.583911238634662,-1.8349541290026798,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,75,2.0
0.2,2,-2.583911238634662,-1.9049541290026797,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,75,2.0
0.4,3,-2.583911238634662,-1.97495412900268,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,75,2.0
0.6000000000000001,4,-2.583911238634662,-2.04495412900268,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,75,2.0
0.8,5,-2.583911238634662,-2.1149541290026797,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,75,2.0
1.0,6,-2.583911238634662,-2.18495412900268,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,75,2.0
1.2000000000000002,7,-2.583911238634662,-2.2549541290026798,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,75,2.0
1.4000000000000001,8,-2.5007101404115137,-2.35118733450584,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,70,2.0
1.6,9,-2.3427302837371826,-2.4948545515073093,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,60,2.0
1.8,10,-2.2691538473861366,-2.611727911002756,0.4,-1.5707963267948966,0.0,-0.3499999999999999,0.0,W_fast,55,2.0
2.0,11,-2.135623502550635,-2.7937731741052008,0.4,-1.5707963267948966,0.0,-0.3499999999999999,0.0,W_fast,45,2.0
2.2,12,-2.0766858406182047,-2.928092345605209,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,40,2.0
2.4000000000000004,13,-2.0235782394481907,-3.067303518940702,0.4,-1.5707963267948966,0.0,-0.3499999999999999,0.0,W_fast,35,2.0
2.6,14,-1.9767048799527438,-3.210879955291748,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,30,2.0
2.8000000000000003,15,-1.9364224967005326,-3.3582616935510488,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,25,2.0
3.0,16,-1.9030376629512742,-3.508859811966079,0.4,-1.5707963267948966,0.0,-0.3499999999999999,0.0,W_fast,20,2.0
3.2,17,-1.8768044574481144,-3.6620609101892274,0.4,-1.5707963267948966,0.0,-0.3499999999999999,0.0,W_fast,15,2.0
3.4000000000000004,18,-1.8768044574481144,-3.7320609101892273,0.4,-1.5707963267948966,0.0,-0.3499999999999999,0.0,W_fast,15,2.0
3.6,19,-1.8579225307249745,-3.8872317776248173,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,10,2.0
3.8000000000000003,20,-1.846535585645437,-4.04372421254409,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,5,2.0
4.0,21,-1.8427302837371826,-4.200879955291748,0.4,-1.5707963267948966,0.0,-0.35,0.0,W_fast,0,2.0
4.2,22,-1.9127301883697507,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
4.4,23,-1.982730188369751,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
4.6000000000000005,24,-2.0527301883697513,-4.20088005065918,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0,W_fast,0,2.0
4.800000000000001,25,-2.122730188369751,-4.20088005065918,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0,W_fast,0,2.0
5.0,26,-2.192730188369751,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
5.2,27,-2.262730188369751,-4.20088005065918,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0,W_fast,0,2.0
5.4,28,-2.3327301883697507,-4.20088005065918,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0,W_fast,0,2.0
5.6000000000000005,29,-2.402730188369751,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
5.800000000000001,30,-2.4727301883697512,-4.20088005065918,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0,W_fast,0,2.0
6.0,31,-2.5427301883697506,-4.20088005065918,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0,W_fast,0,2.0
6.2,32,-2.612730188369751,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
6.4,33,-2.6827301883697507,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
6.6000000000000005,34,-2.752730188369751,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
6.800000000000001,35,-2.822730188369751,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
7.0,36,-2.8927301883697507,-4.20088005065918,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0,W_fast,0,2.0
7.2,37,-2.962730188369751,-4.20088005065918,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0,W_fast,0,2.0
7.4,38,-3.032730188369751,-4.20088005065918,0.4,3.141592653589793,-0.3499999999999999,0.0,0.0,W_fast,0,2.0
7.6000000000000005,39,-3.102730188369751,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
7.800000000000001,40,-3.1727301883697505,-4.20088005065918,0.4,3.141592653589793,-0.35,0.0,0.0,W_fast,0,2.0
8.0,41,-3.242730140686035,-4.200880002975464,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,0,2.0
8.200000000000001,42,-3.24653544259429,-4.043724260227806,0.4,1.5707963267948966,0.0,0.35,0.0,W_fast,5,2.0
