t_sim_s,step,iteration,x,y,z,true_gas_ppm,measured_gas_ppm,sensor_mode,seed
0.200000,1,345,2.0000,0.0000,0.3000,0.000000,0.000000,asymmetric,2
0.400000,2,346,2.0000,0.0000,0.3000,0.013511,0.000000,asymmetric,2
0.600000,3,347,2.0000,0.0000,0.3000,0.026233,0.000000,asymmetric,2
0.800000,4,348,2.0000,0.0000,0.3000,0.201466,0.002074,asymmetric,2
1.000000,5,349,2.0000,0.0000,0.3000,0.252405,0.005783,asymmetric,2
1.200000,6,350,2.0000,0.0000,0.3000,0.153379,0.035824,asymmetric,2
1.400000,7,351,2.0000,0.0000,0.3000,0.038459,0.069073,asymmetric,2
1.600000,8,352,2.0000,0.0000,0.3000,0.044218,0.082016,asymmetric,2
1.800000,9,353,2.0000,0.0000,0.3000,0.000000,0.075329,asymmetric,2
2.000000,10,354,2.0000,0.0000,0.3000,0.000000,0.070553,asymmetric,2
2.200000,11,355,2.0000,0.0000,0.3000,0.025005,0.059722,asymmetric,2
2.400000,12,356,2.0000,0.0000,0.3000,0.010352,0.050553,asymmetric,2
2.600000,13,357,2.0000,0.0000,0.3000,0.000000,0.046631,asymmetric,2
2.800000,14,358,2.0000,0.0000,0.3000,0.000000,0.041062,asymmetric,2
3.000000,15,359,2.0000,0.0000,0.3000,0.000000,0.034758,asymmetric,2
3.200000,16,360,2.0000,0.0000,0.3000,0.000000,0.029422,asymmetric,2
3.400000,17,361,2.0000,0.0000,0.3000,0.000000,0.024905,asymmetric,2
3.600000,18,362,2.0000,0.0000,0.3000,0.035928,0.021082,asymmetric,2
3.800000,19,363,2.0000,0.0000,0.3000,0.013074,0.017845,asymmetric,2
4.000000,20,364,2.0000,0.0000,0.3000,0.151601,0.020621,asymmetric,2
4.200000,21,365,2.0000,0.0000,0.3000,0.081877,0.019463,asymmetric,2
4.400000,22,366,2.0000,0.0000,0.3000,0.023437,0.039748,asymmetric,2
4.600000,23,367,2.0000,0.0000,0.3000,0.000000,0.046216,asymmetric,2
4.800000,24,368,2.0000,0.0000,0.3000,0.103264,0.042719,asymmetric,2
5.000000,25,369,2.0000,0.0000,0.3000,0.043741,0.036161,asymmetric,2
5.200000,26,370,2.0000,0.0000,0.3000,0.000000,0.046462,asymmetric,2
5.400000,27,371,2.0000,0.0000,0.3000,0.019865,0.046045,asymmetric,2
5.600000,28,372,2.0000,0.0000,0.3000,0.169133,0.038976,asymmetric,2
5.800000,29,373,2.0000,0.0000,0.3000,0.281168,0.036042,asymmetric,2
6.000000,30,374,2.0000,0.0000,0.3000,0.177321,0.056474,asymmetric,2
6.200000,31,375,2.0000,0.0000,0.3000,0.171132,0.090969,asymmetric,2
6.400000,32,376,2.0000,0.0000,0.3000,0.106177,0.104225,asymmetric,2
6.600000,33,377,2.0000,0.0000,0.3000,0.057314,0.114497,asymmetric,2
6.800000,34,378,2.0000,0.0000,0.3000,0.061655,0.113219,asymmetric,2
7.000000,35,379,2.0000,0.0000,0.3000,0.009129,0.104637,asymmetric,2
7.200000,36,380,2.0000,0.0000,0.3000,0.156608,0.098038,asymmetric,2
7.400000,37,381,2.0000,0.0000,0.3000,0.210381,0.084389,asymmetric,2
7.600000,38,382,2.0000,0.0000,0.3000,0.000000,0.095476,asymmetric,2
7.800000,39,383,2.0000,0.0000,0.3000,0.013981,0.113116,asymmetric,2
8.000000,40,384,2.0000,0.0000,0.3000,0.032998,0.095751,asymmetric,2
8.200000,41,385,2.0000,0.0000,0.3000,0.064556,0.083198,asymmetric,2
8.400000,42,386,2.0000,0.0000,0.3000,0.130569,0.075491,asymmetric,2
8.600000,43,387,2.0000,0.0000,0.3000,0.042830,0.073812,asymmetric,2
