t_sim_s,step,iteration,x,y,z,true_gas_ppm,measured_gas_ppm,sensor_mode,seed
0.200000,1,1060,2.0000,0.0000,0.3000,0.110897,0.000000,asymmetric,3
0.400000,2,1061,2.0000,0.0000,0.3000,0.014930,0.000000,asymmetric,3
0.600000,3,1062,2.0000,0.0000,0.3000,0.051309,0.017025,asymmetric,3
0.800000,4,1063,2.0000,0.0000,0.3000,0.078487,0.016703,asymmetric,3
1.000000,5,1064,2.0000,0.0000,0.3000,0.000000,0.022016,asymmetric,3
1.200000,6,1065,2.0000,0.0000,0.3000,0.009104,0.030685,asymmetric,3
1.400000,7,1066,2.0000,0.0000,0.3000,0.188359,0.025974,asymmetric,3
1.600000,8,1067,2.0000,0.0000,0.3000,0.025466,0.023385,asymmetric,3
1.800000,9,1068,2.0000,0.0000,0.3000,0.000000,0.048711,asymmetric,3
2.000000,10,1069,2.0000,0.0000,0.3000,0.062949,0.045143,asymmetric,3
2.200000,11,1070,2.0000,0.0000,0.3000,0.000000,0.038212,asymmetric,3
2.400000,12,1071,2.0000,0.0000,0.3000,0.000000,0.042010,asymmetric,3
2.600000,13,1072,2.0000,0.0000,0.3000,0.007500,0.035561,asymmetric,3
2.800000,14,1073,2.0000,0.0000,0.3000,0.012295,0.030101,asymmetric,3
3.000000,15,1074,2.0000,0.0000,0.3000,0.095301,0.026632,asymmetric,3
3.200000,16,1075,2.0000,0.0000,0.3000,0.381320,0.024431,asymmetric,3
3.400000,17,1076,2.0000,0.0000,0.3000,0.044713,0.035311,asymmetric,3
3.600000,18,1077,2.0000,0.0000,0.3000,0.062559,0.088429,asymmetric,3
3.800000,19,1078,2.0000,0.0000,0.3000,0.140873,0.081718,asymmetric,3
4.000000,20,1079,2.0000,0.0000,0.3000,0.074838,0.078777,asymmetric,3
4.200000,21,1080,2.0000,0.0000,0.3000,0.023129,0.088310,asymmetric,3
4.400000,22,1081,2.0000,0.0000,0.3000,0.016614,0.086242,asymmetric,3
4.600000,23,1082,2.0000,0.0000,0.3000,0.090368,0.076553,asymmetric,3
4.800000,24,1083,2.0000,0.0000,0.3000,0.032360,0.067351,asymmetric,3
